canonical_address_id,address,territory,latitude,longitude,route_km,route_geometry_source,polyline_length_km,route_length_difference,boundary_source,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,status_reason,geographic_zone_analytics_only
w306078210,улица Будённого 3,Парканы,46.82204,29.52602,5.537,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078227,улица Фрунзе 143,Парканы,46.82314,29.52691,5.415,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078229,улица Фрунзе 141,Парканы,46.82319,29.52737,5.442,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078488,улица Фрунзе 92,Парканы,46.82717,29.52647,5.154,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078492,улица Фрунзе 96,Парканы,46.8268,29.52661,5.197,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078493,улица Фрунзе 44,Парканы,46.83197,29.52377,4.526,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078496,улица Фрунзе 39,Парканы,46.83221,29.52429,4.512,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078498,улица Фрунзе 41,Парканы,46.83206,29.52439,4.531,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078689,улица Фрунзе 46,Парканы,46.83175,29.52384,4.551,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078690,улица Фрунзе 43,Парканы,46.83188,29.52456,4.554,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078691,улица Фрунзе 45,Парканы,46.83176,29.52456,4.567,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078692,улица Фрунзе 47,Парканы,46.83166,29.52458,4.578,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078693,улица Фрунзе 48,Парканы,46.83161,29.52395,4.569,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078694,улица Фрунзе 50,Парканы,46.83141,29.52403,4.591,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306078695,улица Фрунзе 49,Парканы,46.83152,29.5246,4.593,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081799,улица Фрунзе 137,Парканы,46.82345,29.52755,5.456,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081800,улица Фрунзе 135,Парканы,46.82358,29.52764,5.471,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081802,улица Фрунзе 133,Парканы,46.82375,29.52761,5.489,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081803,улица Фрунзе 139,Парканы,46.82336,29.5276,5.453,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081804,улица Фрунзе 131,Парканы,46.8239,29.52761,5.506,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081930,Светлая улица 5,Парканы,46.81967,29.5265,5.541,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w306081939,улица Фрунзе 129,Парканы,46.82405,29.52765,5.523,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306081940,улица Фрунзе 127,Парканы,46.82417,29.52771,5.536,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306082136,улица Фрунзе 125,Парканы,46.82428,29.52751,5.547,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w306082138,улица Фрунзе 123,Парканы,46.82447,29.52774,5.57,,,,source-boundaries.geojson#bender (relation 12463379),,25,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w306082139,улица Фрунзе 121,Парканы,46.82464,29.52773,5.449,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306082141,улица Фрунзе 119,Парканы,46.8248,29.52768,5.432,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306082333,улица Фрунзе 108,Парканы,46.82539,29.52722,5.365,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306082337,улица Фрунзе 103,Парканы,46.82591,29.52755,5.313,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306082867,улица Фрунзе 98,Парканы,46.82661,29.52672,5.22,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306082873,улица Фрунзе 100,Парканы,46.82638,29.52687,5.249,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084781,улица Фрунзе 102,Парканы,46.82607,29.52692,5.283,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084784,улица Фрунзе 101,Парканы,46.82604,29.52746,5.297,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084785,улица Фрунзе 99,Парканы,46.82621,29.52747,5.28,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084786,улица Фрунзе 97,Парканы,46.82634,29.52742,5.266,,,,source-boundaries.geojson#bender (relation 12463379),,24,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084787,улица Фрунзе 95,Парканы,46.82652,29.5274,5.246,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084792,улица Фрунзе 51,Парканы,46.83141,29.52482,4.61,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084793,улица Фрунзе 52,Парканы,46.83127,29.52409,4.608,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306084795,улица Фрунзе 54,Парканы,46.83111,29.52422,4.628,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087432,Пионерская улица 83,Парканы,46.82825,29.52625,5.076,,,,source-boundaries.geojson#bender (relation 12463379),,23,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087434,улица Фрунзе 81,Парканы,46.82841,29.52619,4.961,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087437,улица Фрунзе 86,Парканы,46.82827,29.52564,4.961,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087438,улица Фрунзе 55,Парканы,46.83112,29.52496,4.643,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087439,улица Фрунзе 53,Парканы,46.83122,29.52485,4.63,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087440,улица Фрунзе 56,Парканы,46.83099,29.52421,4.64,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w306087444,улица Фрунзе 58,Парканы,46.83079,29.52431,4.665,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315107914,Гербовецкая улица 70,Протягайловка,46.82524,29.44174,6.35,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315108089,Гербовецкая улица 68,Протягайловка,46.82513,29.44214,6.33,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315108090,Гербовецкая улица 66,Протягайловка,46.82535,29.44254,6.327,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315108091,Гербовецкая улица 64,Протягайловка,46.8252,29.44268,6.307,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315108139,Гербовецкая улица 62,Протягайловка,46.82483,29.44312,6.259,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315108143,Гербовецкая улица 60,Протягайловка,46.82472,29.44326,6.244,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315108146,Гербовецкая улица 58,Протягайловка,46.82458,29.44358,6.195,,,,source-boundaries.geojson#bender (relation 12463379),,27,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w315270992,улица Фрунзе 84,Парканы,46.82858,29.52547,4.924,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315270994,улица Фрунзе 82,Парканы,46.82877,29.52535,4.9,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315271154,улица Фрунзе 80,Парканы,46.82899,29.52522,4.875,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315271163,улица Фрунзе 79,Парканы,46.82862,29.52605,4.935,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315271165,улица Фрунзе 75,Парканы,46.82922,29.52579,4.866,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315271166,улица Фрунзе 77,Парканы,46.82899,29.52592,4.893,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315357741,улица Фрунзе 78,Парканы,46.82918,29.52512,4.852,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360423,улица Фрунзе 76,Парканы,46.82937,29.52501,4.83,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360426,улица Фрунзе 74,Парканы,46.82958,29.52496,4.807,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360428,улица Фрунзе 72,Парканы,46.82966,29.52489,4.797,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360429,улица Фрунзе 73,Парканы,46.82943,29.52567,4.84,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360430,улица Фрунзе 69,Парканы,46.82965,29.5255,4.812,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360432,улица Фрунзе 67,Парканы,46.8298,29.5255,4.796,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315360434,улица Фрунзе 71,Парканы,46.82956,29.52564,4.824,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364632,улица Фрунзе 70,Парканы,46.82989,29.52478,4.77,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364635,улица Фрунзе 65,Парканы,46.83002,29.52535,4.77,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364636,улица Фрунзе 66,Парканы,46.82998,29.52473,4.759,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364638,улица Фрунзе 60,Парканы,46.83063,29.52446,4.685,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364639,улица Фрунзе 62,Парканы,46.83045,29.52449,4.704,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364640,улица Фрунзе 64,Парканы,46.8303,29.52458,4.721,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364642,улица Фрунзе 63,Парканы,46.8303,29.52527,4.738,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364643,улица Фрунзе 61а,Парканы,46.83046,29.52524,4.721,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364644,улица Фрунзе 61,Парканы,46.83055,29.52513,4.709,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364646,улица Фрунзе 59,Парканы,46.83078,29.52501,4.681,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315364647,улица Фрунзе 57,Парканы,46.83088,29.52488,4.667,,,,source-boundaries.geojson#bender (relation 12463379),,21,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423559,улица Сергея Лазо 57,Парканы,46.84425,29.51342,4.899,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423560,улица Сергея Лазо 59,Парканы,46.84434,29.51332,4.887,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423563,улица Сергея Лазо 62,Парканы,46.84469,29.51391,4.868,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423566,улица Сергея Лазо 70,Парканы,46.84542,29.51329,4.776,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423569,улица Сергея Лазо 68,Парканы,46.84509,29.5135,4.814,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423571,улица Сергея Лазо 66,Парканы,46.84498,29.5136,4.83,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423572,улица Сергея Лазо 67,Парканы,46.84492,29.51299,4.818,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423573,улица Сергея Лазо 64,Парканы,46.84487,29.51364,4.842,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423576,улица Сергея Лазо 65,Парканы,46.84477,29.51309,4.836,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423577,улица Сергея Лазо 63,Парканы,46.84463,29.51316,4.853,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315423578,улица Сергея Лазо 61,Парканы,46.84452,29.51317,4.864,,,,source-boundaries.geojson#bender (relation 12463379),,22,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,3
w315801269,улица Ленина 200,Парканы,46.81181,29.52107,5.868,,,,source-boundaries.geojson#bender (relation 12463379),,26,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316844574,Садовая улица 40,Протягайловка,46.84509,29.43585,8.418,,,,source-boundaries.geojson#bender (relation 12463379),,36,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316844623,Садовая улица 38,Протягайловка,46.84525,29.43533,8.446,,,,source-boundaries.geojson#bender (relation 12463379),,36,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316844666,Садовая улица 36,Протягайловка,46.84449,29.43556,8.541,,,,source-boundaries.geojson#bender (relation 12463379),,37,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845602,Садовая улица 55,Протягайловка,46.84384,29.43513,8.603,,,,source-boundaries.geojson#bender (relation 12463379),,37,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845603,Садовая улица 34,Протягайловка,46.84326,29.43637,8.676,,,,source-boundaries.geojson#bender (relation 12463379),,37,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845604,Садовая улица 32а,Протягайловка,46.84279,29.43724,9.064,,,,source-boundaries.geojson#bender (relation 12463379),,39,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845623,Садовая улица 32,Протягайловка,46.84228,29.43687,9.021,,,,source-boundaries.geojson#bender (relation 12463379),,39,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845675,Мирная улица 30,Протягайловка,46.84204,29.43699,8.997,,,,source-boundaries.geojson#bender (relation 12463379),,38,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845688,Садовая улица 53,Протягайловка,46.84302,29.43552,8.773,,,,source-boundaries.geojson#bender (relation 12463379),,38,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845811,Садовая улица 51,Протягайловка,46.84269,29.43529,8.802,,,,source-boundaries.geojson#bender (relation 12463379),,38,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316845828,Садовая улица 49,Протягайловка,46.84252,29.4357,8.826,,,,source-boundaries.geojson#bender (relation 12463379),,38,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w316846224,Садовая улица 43,Протягайловка,46.84163,29.43558,9.121,,,,source-boundaries.geojson#bender (relation 12463379),,39,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
w318344309,Луговая улица 11,Протягайловка,46.82768,29.44679,6.306,,,,source-boundaries.geojson#bender (relation 12463379),,28,,,ROUTE_GEOMETRY_UNAVAILABLE,no per-address route polyline stored; only canonical route_km exists. Regenerating requires the OSRM engine + protected routing graph.,4
