address_id,territory,route_km,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,geographic_zone_analytics_only,taxi_reference,client_saving,driver_gap,passes_old_balanced
w317051454,Бендеры,5.583,0.0,25,0,25,CITY_OK,3,33.5,8.5,3.5,False
w317051455,Бендеры,5.633,0.0,25,0,25,CITY_OK,3,33.8,8.8,3.8,False
w317051457,Бендеры,5.598,0.0,25,0,25,CITY_OK,3,33.59,8.59,3.59,False
w317051459,Бендеры,5.684,0.0,25,0,25,CITY_OK,3,34.1,9.1,4.1,False
w317051462,Бендеры,5.612,0.0,25,0,25,CITY_OK,3,33.67,8.67,3.67,False
w317051463,Бендеры,5.702,0.0,25,0,25,CITY_OK,3,34.21,9.21,4.21,False
w317051464,Бендеры,5.627,0.0,25,0,25,CITY_OK,3,33.76,8.76,3.76,False
w317051466,Бендеры,5.644,0.0,25,0,25,CITY_OK,3,33.86,8.86,3.86,False
w317051467,Бендеры,5.661,0.0,25,0,25,CITY_OK,3,33.97,8.97,3.97,False
w317051468,Бендеры,5.734,0.0,25,0,25,CITY_OK,3,34.4,9.4,4.4,False
w317051471,Бендеры,5.719,0.0,25,0,25,CITY_OK,3,34.31,9.31,4.31,False
w317051473,Бендеры,5.75,0.0,25,0,25,CITY_OK,3,34.5,9.5,4.5,False
w317051475,Бендеры,5.734,0.0,25,0,25,CITY_OK,3,34.4,9.4,4.4,False
w317051477,Бендеры,5.784,0.0,26,0,26,CITY_OK,3,34.7,8.7,3.7,False
w317051479,Бендеры,5.765,0.0,26,0,26,CITY_OK,3,34.59,8.59,3.59,False
w317051487,Бендеры,5.677,0.0,25,0,25,CITY_OK,3,34.06,9.06,4.06,False
w317051494,Бендеры,5.733,0.0,25,0,25,CITY_OK,3,34.4,9.4,4.4,False
w317051496,Бендеры,5.756,0.0,26,0,26,CITY_OK,3,34.54,8.54,3.54,False
w317051499,Бендеры,5.789,0.0,26,0,26,CITY_OK,3,34.73,8.73,3.73,False
w317051503,Бендеры,5.768,0.0,26,0,26,CITY_OK,3,34.61,8.61,3.61,False
w317053500,Бендеры,5.636,0.0,25,0,25,CITY_OK,3,33.82,8.82,3.82,False
w317053502,Бендеры,5.656,0.0,25,0,25,CITY_OK,3,33.94,8.94,3.94,False
w317053508,Бендеры,5.747,0.0,25,0,25,CITY_OK,3,34.48,9.48,4.48,False
w317053511,Бендеры,5.672,0.0,25,0,25,CITY_OK,3,34.03,9.03,4.03,False
w317053513,Бендеры,5.762,0.0,26,0,26,CITY_OK,3,34.57,8.57,3.57,False
w317053514,Бендеры,5.777,0.0,26,0,26,CITY_OK,3,34.66,8.66,3.66,False
w317053517,Бендеры,5.79,0.0,26,0,26,CITY_OK,3,34.74,8.74,3.74,False
w317053518,Бендеры,5.804,0.0,26,0,26,CITY_OK,3,34.82,8.82,3.82,False
w317053520,Бендеры,5.702,0.0,25,0,25,CITY_OK,3,34.21,9.21,4.21,False
w317053522,Бендеры,5.802,0.0,26,0,26,CITY_OK,3,34.81,8.81,3.81,False
w317053524,Бендеры,5.782,0.0,26,0,26,CITY_OK,3,34.69,8.69,3.69,False
w317053527,Бендеры,5.756,0.0,26,0,26,CITY_OK,3,34.54,8.54,3.54,False
w317053529,Бендеры,5.787,0.0,26,0,26,CITY_OK,3,34.72,8.72,3.72,False
w317053530,Бендеры,5.821,0.0,26,0,26,CITY_OK,3,34.93,8.93,3.93,False
w317053531,Бендеры,5.867,0.0,26,0,26,CITY_OK,3,35.2,9.2,4.2,False
w317053532,Бендеры,5.803,0.0,26,0,26,CITY_OK,3,34.82,8.82,3.82,False
w317053535,Бендеры,5.786,0.0,26,0,26,CITY_OK,3,34.72,8.72,3.72,False
w317053537,Бендеры,5.879,0.0,26,0,26,CITY_OK,3,35.27,9.27,4.27,False
w317053539,Бендеры,5.845,0.0,26,0,26,CITY_OK,3,35.07,9.07,4.07,False
w317053540,Бендеры,5.815,0.0,26,0,26,CITY_OK,3,34.89,8.89,3.89,False
w317053541,Бендеры,5.8,0.0,26,0,26,CITY_OK,3,34.8,8.8,3.8,False
w317053543,Бендеры,5.917,0.0,26,0,26,CITY_OK,3,35.5,9.5,4.5,False
w317053545,Бендеры,5.716,0.0,25,0,25,CITY_OK,3,34.3,9.3,4.3,False
w317053546,Бендеры,5.775,0.0,26,0,26,CITY_OK,3,34.65,8.65,3.65,False
w317055528,Бендеры,6.144,0.0,27,0,27,CITY_OK,4,36.86,9.86,4.86,False
w317055532,Бендеры,6.124,0.0,27,0,27,CITY_OK,4,36.74,9.74,4.74,False
w317055533,Бендеры,6.158,0.0,27,0,27,CITY_OK,4,36.95,9.95,4.95,False
w317055538,Бендеры,6.173,0.0,27,0,27,CITY_OK,4,37.04,10.04,5.04,False
w317055539,Бендеры,6.039,0.0,27,0,27,CITY_OK,3,36.23,9.23,4.23,False
w317055540,Бендеры,6.188,0.0,27,0,27,CITY_OK,4,37.13,10.13,5.13,False
w317055542,Бендеры,6.202,0.0,27,0,27,CITY_OK,4,37.21,10.21,5.21,False
w317055544,Бендеры,6.273,0.0,28,0,28,CITY_OK,4,37.64,9.64,4.64,False
w317055545,Бендеры,6.229,0.0,27,0,27,CITY_OK,4,37.37,10.37,5.37,False
w317058936,Бендеры,2.524,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317058938,Бендеры,2.929,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317089135,Бендеры,2.281,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317089138,Бендеры,2.267,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317089139,Бендеры,2.265,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317089142,Бендеры,2.952,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317089143,Бендеры,2.908,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w317089144,Бендеры,3.026,0.0,15,0,15,CITY_OK,2,18.16,3.16,-1.84,False
w317089145,Бендеры,3.035,0.0,15,0,15,CITY_OK,2,18.21,3.21,-1.79,False
w317089309,Бендеры,1.969,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w317089310,Бендеры,1.948,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w317095287,Бендеры,1.002,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w317148284,Бендеры,3.946,0.0,18,0,18,CITY_OK,2,23.68,5.68,0.68,True
w317148288,Бендеры,4.802,0.0,22,0,22,CITY_OK,3,28.81,6.81,1.81,True
w317148591,Бендеры,5.983,0.0,26,0,26,CITY_OK,3,35.9,9.9,4.9,False
w317148593,Бендеры,5.994,0.0,26,0,26,CITY_OK,3,35.96,9.96,4.96,False
w317148594,Бендеры,6.037,0.0,27,0,27,CITY_OK,3,36.22,9.22,4.22,False
w317148596,Бендеры,6.053,0.0,27,0,27,CITY_OK,3,36.32,9.32,4.32,False
w317148597,Бендеры,6.08,0.0,27,0,27,CITY_OK,3,36.48,9.48,4.48,False
w317148599,Бендеры,6.088,0.0,27,0,27,CITY_OK,3,36.53,9.53,4.53,False
w317149166,Бендеры,5.841,0.0,26,0,26,CITY_OK,3,35.05,9.05,4.05,False
w317149167,Бендеры,5.857,0.0,26,0,26,CITY_OK,3,35.14,9.14,4.14,False
w317149168,Бендеры,5.872,0.0,26,0,26,CITY_OK,3,35.23,9.23,4.23,False
w317149169,Бендеры,5.887,0.0,26,0,26,CITY_OK,3,35.32,9.32,4.32,False
w317149174,Бендеры,6.23,0.0,27,0,27,CITY_OK,4,37.38,10.38,5.38,False
w317149175,Бендеры,5.813,0.0,26,0,26,CITY_OK,3,34.88,8.88,3.88,False
w317149176,Бендеры,5.829,0.0,26,0,26,CITY_OK,3,34.97,8.97,3.97,False
w317149177,Бендеры,6.213,0.0,27,0,27,CITY_OK,4,37.28,10.28,5.28,False
w317149178,Бендеры,6.195,0.0,27,0,27,CITY_OK,4,37.17,10.17,5.17,False
w317149187,Бендеры,5.687,0.0,25,0,25,CITY_OK,3,34.12,9.12,4.12,False
w317149188,Бендеры,5.792,0.0,26,0,26,CITY_OK,3,34.75,8.75,3.75,False
w317149190,Бендеры,5.701,0.0,25,0,25,CITY_OK,3,34.21,9.21,4.21,False
w317149192,Бендеры,5.809,0.0,26,0,26,CITY_OK,3,34.85,8.85,3.85,False
w317149194,Бендеры,5.717,0.0,25,0,25,CITY_OK,3,34.3,9.3,4.3,False
w317149365,Бендеры,5.233,0.0,23,0,23,CITY_OK,3,31.4,8.4,3.4,False
w317149367,Бендеры,5.321,0.0,24,0,24,CITY_OK,3,31.93,7.93,2.93,False
w317149370,Бендеры,5.362,0.0,24,0,24,CITY_OK,3,32.17,8.17,3.17,False
w317149372,Бендеры,5.427,0.0,24,0,24,CITY_OK,3,32.56,8.56,3.56,False
w317149374,Бендеры,5.301,0.0,24,0,24,CITY_OK,3,31.81,7.81,2.81,False
w317149376,Бендеры,5.348,0.0,24,0,24,CITY_OK,3,32.09,8.09,3.09,False
w317484798,Бендеры,4.402,0.0,20,0,20,CITY_OK,2,26.41,6.41,1.41,True
w317484800,Бендеры,4.373,0.0,20,0,20,CITY_OK,2,26.24,6.24,1.24,True
w317484802,Бендеры,4.389,0.0,20,0,20,CITY_OK,2,26.33,6.33,1.33,True
w317484803,Бендеры,4.404,0.0,20,0,20,CITY_OK,2,26.42,6.42,1.42,True
w317484806,Бендеры,4.418,0.0,20,0,20,CITY_OK,2,26.51,6.51,1.51,True
w317484807,Бендеры,4.434,0.0,20,0,20,CITY_OK,2,26.6,6.6,1.6,True
w317484810,Бендеры,4.448,0.0,20,0,20,CITY_OK,2,26.69,6.69,1.69,True
w317484816,Бендеры,4.417,0.0,20,0,20,CITY_OK,2,26.5,6.5,1.5,True
w318043420,Бендеры,5.252,0.0,24,0,24,CITY_OK,3,31.51,7.51,2.51,True
w318043422,Бендеры,5.192,0.0,23,0,23,CITY_OK,3,31.15,8.15,3.15,False
w318044453,Бендеры,5.165,0.0,23,0,23,CITY_OK,3,30.99,7.99,2.99,False
w318044635,Бендеры,5.15,0.0,23,0,23,CITY_OK,3,30.9,7.9,2.9,False
w318044637,Бендеры,5.135,0.0,23,0,23,CITY_OK,3,30.81,7.81,2.81,False
w318044638,Бендеры,5.122,0.0,23,0,23,CITY_OK,3,30.73,7.73,2.73,False
w318044639,Бендеры,5.107,0.0,23,0,23,CITY_OK,3,30.64,7.64,2.64,False
w318044640,Бендеры,5.093,0.0,23,0,23,CITY_OK,3,30.56,7.56,2.56,False
w318044882,Бендеры,5.294,0.0,24,0,24,CITY_OK,3,31.76,7.76,2.76,False
w318044883,Бендеры,5.312,0.0,24,0,24,CITY_OK,3,31.87,7.87,2.87,False
w318044885,Бендеры,5.286,0.0,24,0,24,CITY_OK,3,31.72,7.72,2.72,False
w318044886,Бендеры,5.251,0.0,24,0,24,CITY_OK,3,31.51,7.51,2.51,True
w318048547,Бендеры,4.435,0.0,20,0,20,CITY_OK,2,26.61,6.61,1.61,True
w318048549,Бендеры,4.45,0.0,20,0,20,CITY_OK,2,26.7,6.7,1.7,True
w318048550,Бендеры,4.465,0.0,20,0,20,CITY_OK,2,26.79,6.79,1.79,True
w318048552,Бендеры,4.479,0.0,20,0,20,CITY_OK,2,26.87,6.87,1.87,True
w318048553,Бендеры,4.737,0.0,21,0,21,CITY_OK,3,28.42,7.42,2.42,False
w318048554,Бендеры,4.706,0.0,21,0,21,CITY_OK,3,28.24,7.24,2.24,True
w318048555,Бендеры,4.722,0.0,21,0,21,CITY_OK,3,28.33,7.33,2.33,True
w318051675,Бендеры,4.261,0.0,20,0,20,CITY_OK,2,25.57,5.57,0.57,True
w318051676,Бендеры,4.233,0.0,19,0,19,CITY_OK,2,25.4,6.4,1.4,True
w318051677,Бендеры,4.248,0.0,19,0,19,CITY_OK,2,25.49,6.49,1.49,True
w318051680,Бендеры,4.263,0.0,20,0,20,CITY_OK,2,25.58,5.58,0.58,True
w318051681,Бендеры,4.279,0.0,20,0,20,CITY_OK,2,25.67,5.67,0.67,True
w318051682,Бендеры,4.278,0.0,20,0,20,CITY_OK,2,25.67,5.67,0.67,True
w318051683,Бендеры,4.293,0.0,20,0,20,CITY_OK,2,25.76,5.76,0.76,True
w318051685,Бендеры,4.293,0.0,20,0,20,CITY_OK,2,25.76,5.76,0.76,True
w318051686,Бендеры,4.309,0.0,20,0,20,CITY_OK,2,25.85,5.85,0.85,True
w318051687,Бендеры,4.307,0.0,20,0,20,CITY_OK,2,25.84,5.84,0.84,True
w318051688,Бендеры,4.691,0.0,21,0,21,CITY_OK,3,28.15,7.15,2.15,True
w318051689,Бендеры,4.677,0.0,21,0,21,CITY_OK,3,28.06,7.06,2.06,True
w318051690,Бендеры,4.322,0.0,20,0,20,CITY_OK,2,25.93,5.93,0.93,True
w318051691,Бендеры,4.322,0.0,20,0,20,CITY_OK,2,25.93,5.93,0.93,True
w318051694,Бендеры,4.338,0.0,20,0,20,CITY_OK,2,26.03,6.03,1.03,True
w318057739,Бендеры,4.335,0.0,20,0,20,CITY_OK,2,26.01,6.01,1.01,True
w318057740,Бендеры,4.353,0.0,20,0,20,CITY_OK,2,26.12,6.12,1.12,True
w318057741,Бендеры,4.073,0.0,19,0,19,CITY_OK,2,24.44,5.44,0.44,True
w318057742,Бендеры,4.365,0.0,20,0,20,CITY_OK,2,26.19,6.19,1.19,True
w318057743,Бендеры,4.381,0.0,20,0,20,CITY_OK,2,26.29,6.29,1.29,True
w318057744,Бендеры,4.354,0.0,20,0,20,CITY_OK,2,26.12,6.12,1.12,True
w318057745,Бендеры,4.367,0.0,20,0,20,CITY_OK,2,26.2,6.2,1.2,True
w318058436,Бендеры,4.662,0.0,21,0,21,CITY_OK,3,27.97,6.97,1.97,True
w318058440,Бендеры,4.382,0.0,20,0,20,CITY_OK,2,26.29,6.29,1.29,True
w318058441,Бендеры,4.703,0.0,21,0,21,CITY_OK,3,28.22,7.22,2.22,True
w318058442,Бендеры,4.606,0.0,21,0,21,CITY_OK,3,27.64,6.64,1.64,True
w318058443,Бендеры,4.619,0.0,21,0,21,CITY_OK,3,27.71,6.71,1.71,True
w318058445,Бендеры,4.631,0.0,21,0,21,CITY_OK,3,27.79,6.79,1.79,True
w318058451,Бендеры,4.636,0.0,21,0,21,CITY_OK,3,27.82,6.82,1.82,True
w318058455,Бендеры,4.655,0.0,21,0,21,CITY_OK,3,27.93,6.93,1.93,True
w318070625,Бендеры,5.734,0.0,25,0,25,CITY_OK,3,34.4,9.4,4.4,False
w318070626,Бендеры,5.825,0.0,26,0,26,CITY_OK,3,34.95,8.95,3.95,False
w318070627,Бендеры,5.842,0.0,26,0,26,CITY_OK,3,35.05,9.05,4.05,False
w318070628,Бендеры,5.751,0.0,26,0,26,CITY_OK,3,34.51,8.51,3.51,False
w318070629,Бендеры,5.918,0.0,26,0,26,CITY_OK,3,35.51,9.51,4.51,False
w318070630,Бендеры,5.866,0.0,26,0,26,CITY_OK,3,35.2,9.2,4.2,False
w318070632,Бендеры,5.767,0.0,26,0,26,CITY_OK,3,34.6,8.6,3.6,False
w318070633,Бендеры,5.817,0.0,26,0,26,CITY_OK,3,34.9,8.9,3.9,False
w318070636,Бендеры,5.866,0.0,26,0,26,CITY_OK,3,35.2,9.2,4.2,False
w318070638,Бендеры,5.843,0.0,26,0,26,CITY_OK,3,35.06,9.06,4.06,False
w318070639,Бендеры,5.926,0.0,26,0,26,CITY_OK,3,35.56,9.56,4.56,False
w318070641,Бендеры,6.312,0.0,28,0,28,CITY_OK,4,37.87,9.87,4.87,False
w318070642,Бендеры,5.857,0.0,26,0,26,CITY_OK,3,35.14,9.14,4.14,False
w318070643,Бендеры,6.228,0.0,27,0,27,CITY_OK,4,37.37,10.37,5.37,False
w318070645,Бендеры,6.251,0.0,28,0,28,CITY_OK,4,37.51,9.51,4.51,False
w318070647,Бендеры,5.888,0.0,26,0,26,CITY_OK,3,35.33,9.33,4.33,False
w318070648,Бендеры,5.874,0.0,26,0,26,CITY_OK,3,35.24,9.24,4.24,False
w318071320,Бендеры,5.768,0.0,26,0,26,CITY_OK,3,34.61,8.61,3.61,False
w318071326,Бендеры,4.125,0.0,19,0,19,CITY_OK,2,24.75,5.75,0.75,True
w318071327,Бендеры,4.099,0.0,19,0,19,CITY_OK,2,24.59,5.59,0.59,True
w318071328,Бендеры,4.071,0.0,19,0,19,CITY_OK,2,24.43,5.43,0.43,True
w318071344,Бендеры,6.258,0.0,28,0,28,CITY_OK,4,37.55,9.55,4.55,False
w318071345,Бендеры,6.288,0.0,28,0,28,CITY_OK,4,37.73,9.73,4.73,False
w318071347,Бендеры,6.279,0.0,28,0,28,CITY_OK,4,37.67,9.67,4.67,False
w318071348,Бендеры,6.275,0.0,28,0,28,CITY_OK,4,37.65,9.65,4.65,False
w318071349,Бендеры,6.264,0.0,28,0,28,CITY_OK,4,37.58,9.58,4.58,False
w318071350,Бендеры,6.28,0.0,28,0,28,CITY_OK,4,37.68,9.68,4.68,False
w318071363,Бендеры,6.327,0.0,28,0,28,CITY_OK,4,37.96,9.96,4.96,False
w318071364,Бендеры,6.34,0.0,28,0,28,CITY_OK,4,38.04,10.04,5.04,False
w318072344,Бендеры,6.43,0.0,28,0,28,CITY_OK,4,38.58,10.58,5.58,False
w318072345,Бендеры,6.414,0.0,28,0,28,CITY_OK,4,38.48,10.48,5.48,False
w318072346,Бендеры,6.399,0.0,28,0,28,CITY_OK,4,38.39,10.39,5.39,False
w318072347,Бендеры,6.384,0.0,28,0,28,CITY_OK,4,38.3,10.3,5.3,False
w318072351,Бендеры,6.508,0.0,29,0,29,CITY_OK,4,39.05,10.05,5.05,False
w318072352,Бендеры,6.496,0.0,28,0,28,CITY_OK,4,38.98,10.98,5.98,False
w318072358,Бендеры,6.358,0.0,28,0,28,CITY_OK,4,38.15,10.15,5.15,False
w318072368,Бендеры,6.094,0.0,27,0,27,CITY_OK,3,36.56,9.56,4.56,False
w318072372,Бендеры,6.257,0.0,28,0,28,CITY_OK,4,37.54,9.54,4.54,False
w318072374,Бендеры,6.272,0.0,28,0,28,CITY_OK,4,37.63,9.63,4.63,False
w318072377,Бендеры,6.261,0.0,28,0,28,CITY_OK,4,37.57,9.57,4.57,False
w318072382,Бендеры,6.276,0.0,28,0,28,CITY_OK,4,37.66,9.66,4.66,False
w318072708,Бендеры,4.51,0.0,21,0,21,CITY_OK,3,27.06,6.06,1.06,True
w318083425,Бендеры,5.302,0.0,24,0,24,CITY_OK,3,31.81,7.81,2.81,False
w318083426,Бендеры,5.313,0.0,24,0,24,CITY_OK,3,31.88,7.88,2.88,False
w318083428,Бендеры,5.316,0.0,24,0,24,CITY_OK,3,31.9,7.9,2.9,False
w318083432,Бендеры,5.332,0.0,24,0,24,CITY_OK,3,31.99,7.99,2.99,False
w318083433,Бендеры,5.348,0.0,24,0,24,CITY_OK,3,32.09,8.09,3.09,False
w318083438,Бендеры,5.429,0.0,24,0,24,CITY_OK,3,32.57,8.57,3.57,False
w318083440,Бендеры,5.381,0.0,24,0,24,CITY_OK,3,32.29,8.29,3.29,False
w318083442,Бендеры,5.366,0.0,24,0,24,CITY_OK,3,32.2,8.2,3.2,False
w318083464,Бендеры,5.433,0.0,24,0,24,CITY_OK,3,32.6,8.6,3.6,False
w318083469,Бендеры,5.424,0.0,24,0,24,CITY_OK,3,32.54,8.54,3.54,False
w318083474,Бендеры,5.45,0.0,24,0,24,CITY_OK,3,32.7,8.7,3.7,False
w318083475,Бендеры,5.442,0.0,24,0,24,CITY_OK,3,32.65,8.65,3.65,False
w318083477,Бендеры,5.468,0.0,24,0,24,CITY_OK,3,32.81,8.81,3.81,False
w318083480,Бендеры,5.484,0.0,24,0,24,CITY_OK,3,32.9,8.9,3.9,False
w318083482,Бендеры,5.457,0.0,24,0,24,CITY_OK,3,32.74,8.74,3.74,False
w318084686,Бендеры,5.474,0.0,24,0,24,CITY_OK,3,32.84,8.84,3.84,False
w318084687,Бендеры,5.501,0.0,25,0,25,CITY_OK,3,33.01,8.01,3.01,False
w318084689,Бендеры,5.52,0.0,25,0,25,CITY_OK,3,33.12,8.12,3.12,False
w318084690,Бендеры,5.492,0.0,24,0,24,CITY_OK,3,32.95,8.95,3.95,False
w318084693,Бендеры,5.588,0.0,25,0,25,CITY_OK,3,33.53,8.53,3.53,False
w318084696,Бендеры,5.561,0.0,25,0,25,CITY_OK,3,33.37,8.37,3.37,False
w318084700,Бендеры,5.536,0.0,25,0,25,CITY_OK,3,33.22,8.22,3.22,False
w318084701,Бендеры,5.554,0.0,25,0,25,CITY_OK,3,33.32,8.32,3.32,False
w318084702,Бендеры,5.572,0.0,25,0,25,CITY_OK,3,33.43,8.43,3.43,False
w318084704,Бендеры,5.543,0.0,25,0,25,CITY_OK,3,33.26,8.26,3.26,False
w318084707,Бендеры,5.522,0.0,25,0,25,CITY_OK,3,33.13,8.13,3.13,False
w318084710,Бендеры,5.495,0.0,24,0,24,CITY_OK,3,32.97,8.97,3.97,False
w318084711,Бендеры,5.587,0.0,25,0,25,CITY_OK,3,33.52,8.52,3.52,False
w318084713,Бендеры,5.547,0.0,25,0,25,CITY_OK,3,33.28,8.28,3.28,False
w318085081,Бендеры,5.773,0.0,26,0,26,CITY_OK,3,34.64,8.64,3.64,False
w318085082,Бендеры,5.777,0.0,26,0,26,CITY_OK,3,34.66,8.66,3.66,False
w318085546,Бендеры,5.801,0.0,26,0,26,CITY_OK,3,34.81,8.81,3.81,False
w318085547,Бендеры,5.8,0.0,26,0,26,CITY_OK,3,34.8,8.8,3.8,False
w318085548,Бендеры,5.861,0.0,26,0,26,CITY_OK,3,35.17,9.17,4.17,False
w318085549,Бендеры,5.82,0.0,26,0,26,CITY_OK,3,34.92,8.92,3.92,False
w318085550,Бендеры,5.861,0.0,26,0,26,CITY_OK,3,35.17,9.17,4.17,False
w318085551,Бендеры,5.864,0.0,26,0,26,CITY_OK,3,35.18,9.18,4.18,False
w318085552,Бендеры,5.844,0.0,26,0,26,CITY_OK,3,35.06,9.06,4.06,False
w318085555,Бендеры,5.843,0.0,26,0,26,CITY_OK,3,35.06,9.06,4.06,False
w318085557,Бендеры,5.871,0.0,26,0,26,CITY_OK,3,35.23,9.23,4.23,False
w318085558,Бендеры,5.857,0.0,26,0,26,CITY_OK,3,35.14,9.14,4.14,False
w318090581,Бендеры,6.098,0.0,27,0,27,CITY_OK,3,36.59,9.59,4.59,False
w318090582,Бендеры,6.113,0.0,27,0,27,CITY_OK,3,36.68,9.68,4.68,False
w318090583,Бендеры,6.128,0.0,27,0,27,CITY_OK,4,36.77,9.77,4.77,False
w318090584,Бендеры,6.143,0.0,27,0,27,CITY_OK,4,36.86,9.86,4.86,False
w318090595,Бендеры,6.137,0.0,27,0,27,CITY_OK,4,36.82,9.82,4.82,False
w318090596,Бендеры,6.176,0.0,27,0,27,CITY_OK,4,37.06,10.06,5.06,False
w318090600,Бендеры,6.275,0.0,28,0,28,CITY_OK,4,37.65,9.65,4.65,False
w318090605,Бендеры,6.097,0.0,27,0,27,CITY_OK,4,36.58,9.58,4.58,False
w318090606,Бендеры,6.127,0.0,27,0,27,CITY_OK,4,36.76,9.76,4.76,False
w318120119,Бендеры,5.719,0.0,25,0,25,CITY_OK,3,34.31,9.31,4.31,False
w318120121,Бендеры,5.73,0.0,25,0,25,CITY_OK,3,34.38,9.38,4.38,False
w318120122,Бендеры,5.749,0.0,25,0,25,CITY_OK,3,34.49,9.49,4.49,False
w318120123,Бендеры,5.722,0.0,25,0,25,CITY_OK,3,34.33,9.33,4.33,False
w318120125,Бендеры,5.755,0.0,26,0,26,CITY_OK,3,34.53,8.53,3.53,False
w318120128,Бендеры,5.755,0.0,26,0,26,CITY_OK,3,34.53,8.53,3.53,False
w318120129,Бендеры,5.182,0.0,23,0,23,CITY_OK,3,31.09,8.09,3.09,False
w318120131,Бендеры,5.197,0.0,23,0,23,CITY_OK,3,31.18,8.18,3.18,False
w318120134,Бендеры,5.231,0.0,23,0,23,CITY_OK,3,31.39,8.39,3.39,False
w318120135,Бендеры,5.335,0.0,24,0,24,CITY_OK,3,32.01,8.01,3.01,False
w318120136,Бендеры,5.247,0.0,23,0,23,CITY_OK,3,31.48,8.48,3.48,False
w318120137,Бендеры,5.258,0.0,24,0,24,CITY_OK,3,31.55,7.55,2.55,True
w318120138,Бендеры,5.349,0.0,24,0,24,CITY_OK,3,32.09,8.09,3.09,False
w318120139,Бендеры,5.366,0.0,24,0,24,CITY_OK,3,32.2,8.2,3.2,False
w318120142,Бендеры,5.301,0.0,24,0,24,CITY_OK,3,31.81,7.81,2.81,False
w318120143,Бендеры,5.286,0.0,24,0,24,CITY_OK,3,31.72,7.72,2.72,False
w318122806,Бендеры,2.582,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w318122808,Бендеры,3.347,0.0,16,0,16,CITY_OK,2,20.08,4.08,-0.92,False
w318122810,Бендеры,3.36,0.0,16,0,16,CITY_OK,2,20.16,4.16,-0.84,False
w318122811,Бендеры,3.374,0.0,16,0,16,CITY_OK,2,20.24,4.24,-0.76,False
w318122813,Бендеры,3.388,0.0,16,0,16,CITY_OK,2,20.33,4.33,-0.67,False
w318122843,Бендеры,3.354,0.0,16,0,16,CITY_OK,2,20.12,4.12,-0.88,False
w318122845,Бендеры,3.427,0.0,16,0,16,CITY_OK,2,20.56,4.56,-0.44,False
w318122869,Бендеры,4.503,0.0,21,0,21,CITY_OK,3,27.02,6.02,1.02,True
w318122870,Бендеры,4.478,0.0,20,0,20,CITY_OK,3,26.87,6.87,1.87,True
w318122872,Бендеры,4.45,0.0,20,0,20,CITY_OK,3,26.7,6.7,1.7,True
w318122873,Бендеры,4.418,0.0,20,0,20,CITY_OK,3,26.51,6.51,1.51,True
w318122875,Бендеры,4.388,0.0,20,0,20,CITY_OK,3,26.33,6.33,1.33,True
w318122878,Бендеры,4.359,0.0,20,0,20,CITY_OK,3,26.15,6.15,1.15,True
w318122879,Бендеры,4.348,0.0,20,0,20,CITY_OK,3,26.09,6.09,1.09,True
w318122880,Бендеры,4.373,0.0,20,0,20,CITY_OK,3,26.24,6.24,1.24,True
w318184631,Бендеры,4.627,0.0,21,0,21,CITY_OK,3,27.76,6.76,1.76,True
w318185745,Бендеры,4.551,0.0,21,0,21,CITY_OK,3,27.31,6.31,1.31,True
w318185748,Бендеры,4.61,0.0,21,0,21,CITY_OK,3,27.66,6.66,1.66,True
w318185749,Бендеры,4.524,0.0,21,0,21,CITY_OK,3,27.14,6.14,1.14,True
w318188258,Бендеры,3.336,0.0,16,0,16,CITY_OK,2,20.02,4.02,-0.98,False
w318188260,Бендеры,3.387,0.0,16,0,16,CITY_OK,2,20.32,4.32,-0.68,False
w318188261,Бендеры,3.4,0.0,16,0,16,CITY_OK,2,20.4,4.4,-0.6,False
w318188262,Бендеры,3.415,0.0,16,0,16,CITY_OK,2,20.49,4.49,-0.51,False
w318188263,Бендеры,3.43,0.0,16,0,16,CITY_OK,2,20.58,4.58,-0.42,False
w318188264,Бендеры,3.445,0.0,16,0,16,CITY_OK,2,20.67,4.67,-0.33,False
w318188265,Бендеры,3.517,0.0,17,0,17,CITY_OK,2,21.1,4.1,-0.9,False
w318188266,Бендеры,3.464,0.0,16,0,16,CITY_OK,2,20.78,4.78,-0.22,False
w318188267,Бендеры,3.449,0.0,16,0,16,CITY_OK,2,20.69,4.69,-0.31,False
w318188268,Бендеры,3.434,0.0,16,0,16,CITY_OK,2,20.6,4.6,-0.4,False
w318188269,Бендеры,3.462,0.0,16,0,16,CITY_OK,2,20.77,4.77,-0.23,False
w318188270,Бендеры,3.475,0.0,16,0,16,CITY_OK,2,20.85,4.85,-0.15,False
